GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
1400000US22093040100,22093040100,"Census Tract 401, St. James Parish, Louisiana",3206,3184,2051,1088,15,3,0,0,27,22,15,3,0,0,0,0,4
1400000US22093040200,22093040200,"Census Tract 402, St. James Parish, Louisiana",3748,3735,1889,1837,2,1,0,0,6,13,10,0,0,0,0,2,1
1400000US22093040300,22093040300,"Census Tract 403, St. James Parish, Louisiana",2803,2779,2441,322,1,4,0,0,11,24,20,1,0,0,0,1,2
1400000US22093040400,22093040400,"Census Tract 404, St. James Parish, Louisiana",2677,2670,871,1784,0,1,0,1,13,7,1,6,0,0,0,0,0
1400000US22093040500,22093040500,"Census Tract 405, St. James Parish, Louisiana",2410,2379,273,2099,1,0,0,1,5,31,16,9,0,0,0,6,0
1400000US22093040600,22093040600,"Census Tract 406, St. James Parish, Louisiana",2829,2805,607,2197,0,0,0,0,1,24,5,9,0,0,0,10,0
1400000US22093040700,22093040700,"Census Tract 407, St. James Parish, Louisiana",3543,3534,2406,1117,0,1,0,1,9,9,1,4,0,0,0,4,0
1400000US22095070100,22095070100,"Census Tract 701, St. John the Baptist Parish, Louisiana",2289,2217,1926,252,9,16,0,0,14,72,53,2,1,0,0,12,4
1400000US22095070200,22095070200,"Census Tract 702, St. John the Baptist Parish, Louisiana",5588,5339,1782,3427,11,28,4,11,76,249,109,10,0,1,0,97,32
1400000US22095070300,22095070300,"Census Tract 703, St. John the Baptist Parish, Louisiana",6318,6051,4589,1380,17,29,2,6,28,267,180,4,0,1,0,57,25
1400000US22095070400,22095070400,"Census Tract 704, St. John the Baptist Parish, Louisiana",4271,4156,3353,654,21,100,0,5,23,115,82,7,2,5,0,15,4
1400000US22095070500,22095070500,"Census Tract 705, St. John the Baptist Parish, Louisiana",5461,5197,2415,2700,12,14,0,1,55,264,141,14,4,0,0,74,31
1400000US22095070600,22095070600,"Census Tract 706, St. John the Baptist Parish, Louisiana",2772,2752,1280,1444,4,4,1,0,19,20,7,11,0,0,1,1,0
1400000US22095070700,22095070700,"Census Tract 707, St. John the Baptist Parish, Louisiana",4192,4135,2786,1293,11,18,2,0,25,57,41,0,1,0,0,7,8
1400000US22095070800,22095070800,"Census Tract 708, St. John the Baptist Parish, Louisiana",2707,2698,270,2412,1,0,0,1,14,9,0,0,0,0,0,7,2
1400000US22095070900,22095070900,"Census Tract 709, St. John the Baptist Parish, Louisiana",2595,2550,993,1524,4,5,0,0,24,45,20,8,0,0,0,13,4
1400000US22095071000,22095071000,"Census Tract 710, St. John the Baptist Parish, Louisiana",3377,3254,2141,1081,9,7,0,0,16,123,50,5,4,0,0,55,9
1400000US22095071100,22095071100,"Census Tract 711, St. John the Baptist Parish, Louisiana",3474,3465,411,3037,1,1,1,7,7,9,4,3,0,0,0,2,0
1400000US22097960100,22097960100,"Census Tract 9601, St. Landry Parish, Louisiana",2934,2897,1829,1017,5,13,0,3,30,37,20,16,0,0,0,0,1
1400000US22097960200,22097960200,"Census Tract 9602, St. Landry Parish, Louisiana",4100,4065,2395,1633,13,1,0,10,13,35,29,4,0,0,0,1,1
1400000US22097960300,22097960300,"Census Tract 9603, St. Landry Parish, Louisiana",4348,4319,2567,1713,3,8,0,7,21,29,25,4,0,0,0,0,0
1400000US22097960400,22097960400,"Census Tract 9604, St. Landry Parish, Louisiana",2368,2353,2341,1,1,1,0,0,9,15,10,2,1,0,0,1,1
1400000US22097960500,22097960500,"Census Tract 9605, St. Landry Parish, Louisiana",5286,5231,4665,531,7,1,0,4,23,55,43,7,0,0,0,0,5
1400000US22097960600,22097960600,"Census Tract 9606, St. Landry Parish, Louisiana",6527,6490,2645,3761,12,7,0,18,47,37,20,14,0,0,0,3,0
1400000US22097960700,22097960700,"Census Tract 9607, St. Landry Parish, Louisiana",5426,5361,3263,2019,6,7,4,18,44,65,30,6,0,0,0,18,11
1400000US22097960800,22097960800,"Census Tract 9608, St. Landry Parish, Louisiana",3971,3937,3011,890,8,5,0,2,21,34,19,5,0,0,0,7,3
1400000US22097960900,22097960900,"Census Tract 9609, St. Landry Parish, Louisiana",5000,4961,2142,2771,5,6,0,7,30,39,14,11,0,0,0,13,1
1400000US22097961000,22097961000,"Census Tract 9610, St. Landry Parish, Louisiana",2138,2099,1942,124,3,6,1,0,23,39,22,1,0,0,0,10,6
1400000US22097961100,22097961100,"Census Tract 9611, St. Landry Parish, Louisiana",3565,3512,2922,554,5,12,1,2,16,53,28,13,1,0,0,9,2
1400000US22097961200,22097961200,"Census Tract 9612, St. Landry Parish, Louisiana",3905,3878,2274,1558,6,16,0,3,21,27,11,12,0,0,0,4,0
1400000US22097961300,22097961300,"Census Tract 9613, St. Landry Parish, Louisiana",5995,5956,1473,4393,6,26,0,13,45,39,12,15,0,1,0,4,7
1400000US22097961400,22097961400,"Census Tract 9614, St. Landry Parish, Louisiana",6266,6223,1575,4562,6,21,0,6,53,43,4,21,1,0,0,12,5
1400000US22097961500,22097961500,"Census Tract 9615, St. Landry Parish, Louisiana",5937,5871,2962,2842,8,18,2,6,33,66,24,12,0,0,0,8,22
1400000US22097961600,22097961600,"Census Tract 9616, St. Landry Parish, Louisiana",5437,5376,1126,4205,3,5,3,10,24,61,18,26,0,0,0,11,6
1400000US22097961700,22097961700,"Census Tract 9617, St. Landry Parish, Louisiana",6234,6192,4622,1474,8,20,1,33,34,42,21,6,0,0,0,5,10
1400000US22097961800,22097961800,"Census Tract 9618, St. Landry Parish, Louisiana",5124,5084,4093,952,6,3,0,4,26,40,31,6,0,0,0,2,1
1400000US22097961900,22097961900,"Census Tract 9619, St. Landry Parish, Louisiana",3139,3101,1313,1762,6,1,0,7,12,38,14,9,0,0,0,9,6
1400000US22099020100,22099020100,"Census Tract 201, St. Martin Parish, Louisiana",4953,4913,4719,172,9,3,0,2,8,40,24,8,0,0,0,3,5
1400000US22099020200,22099020200,"Census Tract 202, St. Martin Parish, Louisiana",6136,6094,4052,1978,24,11,1,0,28,42,18,16,0,0,0,7,1
1400000US22099020300,22099020300,"Census Tract 203, St. Martin Parish, Louisiana",9515,9451,7464,1619,38,270,0,5,55,64,46,6,2,0,0,6,4
1400000US22099020400,22099020400,"Census Tract 204, St. Martin Parish, Louisiana",5639,5573,3902,1579,19,38,1,5,29,66,44,4,1,4,0,7,6
1400000US22099020500,22099020500,"Census Tract 205, St. Martin Parish, Louisiana",8985,8927,4798,4023,12,25,0,7,62,58,27,11,0,0,0,15,5
1400000US22099020600,22099020600,"Census Tract 206, St. Martin Parish, Louisiana",6563,6513,2628,3745,7,77,0,9,47,50,30,11,0,5,0,3,1
1400000US22099020800,22099020800,"Census Tract 208, St. Martin Parish, Louisiana",3188,3164,1769,1358,3,4,0,7,23,24,11,5,0,0,0,6,2
1400000US22099020900,22099020900,"Census Tract 209, St. Martin Parish, Louisiana",2032,1992,959,990,9,11,0,6,17,40,17,10,1,0,0,8,4
1400000US22099021000,22099021000,"Census Tract 210, St. Martin Parish, Louisiana",1572,1551,1522,0,15,1,0,0,13,21,10,0,1,0,0,2,8
1400000US22101040100,22101040100,"Census Tract 401, St. Mary Parish, Louisiana",3019,2810,1496,717,19,542,0,0,36,209,81,5,0,13,0,103,7
1400000US22101040200,22101040200,"Census Tract 402, St. Mary Parish, Louisiana",5122,4966,4128,624,43,104,0,1,66,156,100,1,2,0,0,46,7
1400000US22101040300,22101040300,"Census Tract 403, St. Mary Parish, Louisiana",3202,3095,1701,1318,26,17,1,3,29,107,72,0,4,2,0,28,1
1400000US22101040400,22101040400,"Census Tract 404, St. Mary Parish, Louisiana",4200,4046,2862,1047,40,1,0,5,91,154,65,3,1,1,0,67,17
1400000US22101040500,22101040500,"Census Tract 405, St. Mary Parish, Louisiana",4418,4354,3801,365,31,32,0,1,124,64,27,0,0,0,0,23,14
1400000US22101040600,22101040600,"Census Tract 406, St. Mary Parish, Louisiana",4442,4328,4042,165,44,8,1,3,65,114,39,1,1,3,1,56,13
1400000US22101040700,22101040700,"Census Tract 407, St. Mary Parish, Louisiana",3736,3665,1722,1869,28,15,0,6,25,71,27,2,1,0,0,30,11
1400000US22101040800,22101040800,"Census Tract 408, St. Mary Parish, Louisiana",3254,3185,2547,525,30,17,0,7,59,69,26,8,0,0,0,27,8
1400000US22101040900,22101040900,"Census Tract 409, St. Mary Parish, Louisiana",3015,3004,1943,1025,12,13,4,0,7,11,3,1,0,0,0,6,1
1400000US22101041000,22101041000,"Census Tract 410, St. Mary Parish, Louisiana",4253,4177,2242,1508,343,11,1,5,67,76,47,18,6,2,0,0,3
1400000US22101041100,22101041100,"Census Tract 411, St. Mary Parish, Louisiana",1877,1875,581,1221,11,46,0,1,15,2,1,1,0,0,0,0,0
1400000US22101041200,22101041200,"Census Tract 412, St. Mary Parish, Louisiana",2486,2449,836,1542,28,21,0,5,17,37,13,9,0,0,0,15,0
1400000US22101041300,22101041300,"Census Tract 413, St. Mary Parish, Louisiana",2157,2138,1507,574,14,6,0,4,33,19,7,2,0,2,0,7,1
1400000US22101041400,22101041400,"Census Tract 414, St. Mary Parish, Louisiana",4067,4029,1891,2033,30,16,1,4,54,38,16,7,1,0,0,13,1
1400000US22101041500,22101041500,"Census Tract 415, St. Mary Parish, Louisiana",1911,1900,1399,455,18,5,0,1,22,11,6,2,0,0,0,3,0
1400000US22101041600,22101041600,"Census Tract 416, St. Mary Parish, Louisiana",2341,2327,353,1957,8,0,0,0,9,14,10,4,0,0,0,0,0
1400000US22103040101,22103040101,"Census Tract 401.01, St. Tammany Parish, Louisiana",8706,8594,8421,98,18,10,0,4,43,112,83,0,3,0,0,15,11
1400000US22103040102,22103040102,"Census Tract 401.02, St. Tammany Parish, Louisiana",7506,7374,7102,163,19,17,1,17,55,132,87,2,3,0,0,23,17
1400000US22103040201,22103040201,"Census Tract 402.01, St. Tammany Parish, Louisiana",4996,4855,4108,662,32,11,0,0,42,141,89,14,0,0,0,23,15
1400000US22103040202,22103040202,"Census Tract 402.02, St. Tammany Parish, Louisiana",5757,5633,5345,232,15,20,4,1,16,124,98,0,2,0,0,14,10
1400000US22103040301,22103040301,"Census Tract 403.01, St. Tammany Parish, Louisiana",4633,4526,4181,254,14,20,1,18,38,107,77,1,2,0,0,18,9
1400000US22103040303,22103040303,"Census Tract 403.03, St. Tammany Parish, Louisiana",6922,6704,6334,198,14,106,2,10,40,218,146,12,2,0,3,38,17
1400000US22103040304,22103040304,"Census Tract 403.04, St. Tammany Parish, Louisiana",6529,6432,6299,54,11,41,0,3,24,97,70,2,0,0,0,18,7
1400000US22103040400,22103040400,"Census Tract 404, St. Tammany Parish, Louisiana",4002,3917,3694,148,12,15,0,5,43,85,74,0,0,0,0,8,3
1400000US22103040501,22103040501,"Census Tract 405.01, St. Tammany Parish, Louisiana",3587,3547,1647,1826,8,5,1,5,55,40,22,2,2,0,1,7,6
1400000US22103040502,22103040502,"Census Tract 405.02, St. Tammany Parish, Louisiana",3011,2984,2039,906,8,4,0,7,20,27,20,0,0,0,0,6,1
1400000US22103040601,22103040601,"Census Tract 406.01, St. Tammany Parish, Louisiana",1930,1897,1869,9,1,12,0,1,5,33,31,0,0,0,0,1,1
1400000US22103040602,22103040602,"Census Tract 406.02, St. Tammany Parish, Louisiana",2719,2669,2561,58,3,11,1,5,30,50,44,1,0,0,0,4,1
1400000US22103040603,22103040603,"Census Tract 406.03, St. Tammany Parish, Louisiana",9513,9186,8167,829,24,69,3,3,91,327,238,6,2,0,0,60,21
1400000US22103040701,22103040701,"Census Tract 407.01, St. Tammany Parish, Louisiana",5740,5580,4898,508,31,57,2,4,80,160,111,0,2,0,0,31,16
1400000US22103040704,22103040704,"Census Tract 407.04, St. Tammany Parish, Louisiana",5440,5351,4028,1173,47,8,1,9,85,89,59,6,0,0,0,17,7
1400000US22103040705,22103040705,"Census Tract 407.05, St. Tammany Parish, Louisiana",4628,4486,3826,512,16,53,0,7,72,142,82,14,0,0,0,27,19
1400000US22103040706,22103040706,"Census Tract 407.06, St. Tammany Parish, Louisiana",4747,4639,4416,98,33,17,0,2,73,108,75,0,0,0,0,24,9
1400000US22103040707,22103040707,"Census Tract 407.07, St. Tammany Parish, Louisiana",8885,8606,7592,699,19,205,2,18,71,279,217,4,3,0,0,39,16
1400000US22103040708,22103040708,"Census Tract 407.08, St. Tammany Parish, Louisiana",4982,4859,4507,166,19,101,1,5,60,123,103,0,1,0,0,17,2
1400000US22103040801,22103040801,"Census Tract 408.01, St. Tammany Parish, Louisiana",3550,3450,3165,201,18,33,0,0,33,100,83,3,0,0,0,8,6
1400000US22103040802,22103040802,"Census Tract 408.02, St. Tammany Parish, Louisiana",5728,5589,5198,162,28,137,1,6,57,139,117,1,1,0,1,14,5
1400000US22103040803,22103040803,"Census Tract 408.03, St. Tammany Parish, Louisiana",7348,7022,5498,1266,22,89,2,28,117,326,209,15,2,0,0,73,27
1400000US22103040900,22103040900,"Census Tract 409, St. Tammany Parish, Louisiana",3048,2978,1543,1348,15,6,1,11,54,70,32,4,0,0,0,30,4
1400000US22103041002,22103041002,"Census Tract 410.02, St. Tammany Parish, Louisiana",2920,2858,2714,96,3,13,1,7,24,62,43,0,0,0,0,9,10
1400000US22103041003,22103041003,"Census Tract 410.03, St. Tammany Parish, Louisiana",5282,5114,4739,247,18,49,1,5,55,168,121,0,1,1,0,28,17
1400000US22103041004,22103041004,"Census Tract 410.04, St. Tammany Parish, Louisiana",4899,4778,4410,239,26,38,4,5,56,121,89,1,0,3,0,15,13
1400000US22103041101,22103041101,"Census Tract 411.01, St. Tammany Parish, Louisiana",3460,3374,2958,337,10,6,1,16,46,86,69,0,0,0,0,10,7
1400000US22103041102,22103041102,"Census Tract 411.02, St. Tammany Parish, Louisiana",7145,6956,4858,1798,54,33,0,47,166,189,127,15,0,0,0,27,20
1400000US22103041103,22103041103,"Census Tract 411.03, St. Tammany Parish, Louisiana",3189,3102,2021,988,21,10,6,11,45,87,53,4,4,0,0,17,9
1400000US22103041104,22103041104,"Census Tract 411.04, St. Tammany Parish, Louisiana",3428,3344,3056,199,25,6,0,4,54,84,70,4,1,0,0,4,5
1400000US22103041202,22103041202,"Census Tract 412.02, St. Tammany Parish, Louisiana",2822,2737,1845,797,35,7,0,4,49,85,64,8,1,0,0,2,10
1400000US22103041204,22103041204,"Census Tract 412.04, St. Tammany Parish, Louisiana",7073,6894,5088,1461,107,31,3,78,126,179,109,11,2,0,0,36,21
1400000US22103041205,22103041205,"Census Tract 412.05, St. Tammany Parish, Louisiana",8833,8603,8101,337,27,41,4,21,72,230,168,6,1,0,0,50,5
1400000US22103041206,22103041206,"Census Tract 412.06, St. Tammany Parish, Louisiana",11806,11526,10976,364,13,79,2,11,81,280,221,2,1,3,0,33,20
1400000US22103041300,22103041300,"Census Tract 413, St. Tammany Parish, Louisiana",6504,6367,5857,355,22,53,7,9,64,137,96,3,1,0,0,31,6
1400000US22105953200,22105953200,"Census Tract 9532, Tangipahoa Parish, Louisiana",2616,2592,1981,597,3,1,0,0,10,24,15,1,0,0,0,8,0
1400000US22105953300,22105953300,"Census Tract 9533, Tangipahoa Parish, Louisiana",4278,4249,1630,2591,2,8,0,7,11,29,12,16,0,0,0,1,0
1400000US22105953400,22105953400,"Census Tract 9534, Tangipahoa Parish, Louisiana",5857,5785,2707,3001,8,37,0,0,32,72,41,23,0,0,0,7,1
1400000US22105953500,22105953500,"Census Tract 9535, Tangipahoa Parish, Louisiana",5945,5870,4648,1132,24,9,1,1,55,75,38,12,4,0,0,11,10
1400000US22105953600,22105953600,"Census Tract 9536, Tangipahoa Parish, Louisiana",5462,5387,1943,3358,10,14,0,1,61,75,38,14,0,0,0,15,8
1400000US22105953700,22105953700,"Census Tract 9537, Tangipahoa Parish, Louisiana",7983,7868,7298,492,23,3,2,1,49,115,78,1,4,0,0,24,8
1400000US22105953800,22105953800,"Census Tract 9538, Tangipahoa Parish, Louisiana",4671,4519,3612,850,12,18,0,0,27,152,89,0,0,0,0,57,6
1400000US22105953900,22105953900,"Census Tract 9539, Tangipahoa Parish, Louisiana",6431,6249,4693,1437,19,29,1,7,63,182,80,5,5,0,0,81,11
1400000US22105954000,22105954000,"Census Tract 9540, Tangipahoa Parish, Louisiana",7698,7585,5277,2192,16,48,0,5,47,113,53,9,0,0,0,38,13
1400000US22105954101,22105954101,"Census Tract 9541.01, Tangipahoa Parish, Louisiana",5013,4933,3202,1650,11,26,0,3,41,80,40,6,0,1,0,29,4
1400000US22105954102,22105954102,"Census Tract 9541.02, Tangipahoa Parish, Louisiana",7917,7803,6755,960,15,23,0,8,42,114,68,5,1,0,1,36,3
1400000US22105954200,22105954200,"Census Tract 9542, Tangipahoa Parish, Louisiana",4391,4268,3298,885,2,23,0,9,51,123,61,2,1,0,2,45,12
1400000US22105954300,22105954300,"Census Tract 9543, Tangipahoa Parish, Louisiana",3834,3802,1052,2652,4,67,1,0,26,32,10,14,0,0,0,7,1
1400000US22105954400,22105954400,"Census Tract 9544, Tangipahoa Parish, Louisiana",3729,3669,1504,2123,10,5,0,0,27,60,37,12,2,1,0,7,1
1400000US22105954500,22105954500,"Census Tract 9545, Tangipahoa Parish, Louisiana",9189,9075,6301,2658,29,38,0,9,40,114,85,8,1,0,0,10,10
1400000US22105954600,22105954600,"Census Tract 9546, Tangipahoa Parish, Louisiana",7523,7431,6757,569,28,13,0,3,61,92,58,2,2,5,0,17,8
1400000US22105954700,22105954700,"Census Tract 9547, Tangipahoa Parish, Louisiana",3694,3648,3238,372,3,21,0,1,13,46,39,1,0,0,0,5,1
1400000US22105954800,22105954800,"Census Tract 9548, Tangipahoa Parish, Louisiana",4357,4319,3404,869,3,4,0,7,32,38,33,0,0,1,0,1,3
1400000US22107980100,22107980100,"Census Tract 9801, Tensas Parish, Louisiana",2614,2559,1299,1247,1,3,0,0,9,55,21,16,0,0,0,15,3
1400000US22107980200,22107980200,"Census Tract 9802, Tensas Parish, Louisiana",1417,1407,844,550,1,2,0,0,10,10,10,0,0,0,0,0,0
1400000US22107980300,22107980300,"Census Tract 9803, Tensas Parish, Louisiana",2587,2569,699,1845,1,2,0,0,22,18,1,7,0,1,0,4,5
1400000US22109000101,22109000101,"Census Tract 1.01, Terrebonne Parish, Louisiana",5874,5795,4249,1403,53,30,0,7,53,79,40,16,2,0,0,20,1
1400000US22109000102,22109000102,"Census Tract 1.02, Terrebonne Parish, Louisiana",3769,3733,2010,1627,49,12,0,4,31,36,15,1,1,0,0,9,10
1400000US22109000201,22109000201,"Census Tract 2.01, Terrebonne Parish, Louisiana",3129,3026,2505,381,102,7,0,0,31,103,59,0,14,1,2,18,9
1400000US22109000202,22109000202,"Census Tract 2.02, Terrebonne Parish, Louisiana",5841,5746,5141,361,157,20,1,2,64,95,62,1,3,1,0,21,7
1400000US22109000300,22109000300,"Census Tract 3, Terrebonne Parish, Louisiana",4011,3927,2857,936,72,14,0,2,46,84,51,5,3,0,0,19,6
1400000US22109000400,22109000400,"Census Tract 4, Terrebonne Parish, Louisiana",8361,8189,7231,665,114,91,1,0,87,172,111,4,1,0,0,39,17
1400000US22109000500,22109000500,"Census Tract 5, Terrebonne Parish, Louisiana",5863,5740,4183,1310,166,17,1,3,60,123,73,1,1,0,0,33,15
1400000US22109000600,22109000600,"Census Tract 6, Terrebonne Parish, Louisiana",6834,6690,4559,1390,362,283,0,8,88,144,58,9,6,2,0,43,26
1400000US22109000700,22109000700,"Census Tract 7, Terrebonne Parish, Louisiana",6632,6544,2580,3393,381,37,3,7,143,88,22,18,4,0,0,40,4
1400000US22109000800,22109000800,"Census Tract 8, Terrebonne Parish, Louisiana",6769,6608,4934,1007,419,67,0,11,170,161,76,8,3,1,0,60,13
1400000US22109000900,22109000900,"Census Tract 9, Terrebonne Parish, Louisiana",4868,4791,2921,1747,58,15,1,2,47,77,32,7,1,0,0,30,7
1400000US22109001000,22109001000,"Census Tract 10, Terrebonne Parish, Louisiana",5370,5337,4908,125,199,11,1,3,90,33,24,0,0,3,0,4,2
1400000US22109001100,22109001100,"Census Tract 11, Terrebonne Parish, Louisiana",3957,3912,3065,43,684,0,0,38,82,45,14,0,12,0,0,11,8
1400000US22109001201,22109001201,"Census Tract 12.01, Terrebonne Parish, Louisiana",3084,3057,2483,485,63,1,0,4,21,27,21,1,0,0,0,3,2
1400000US22109001202,22109001202,"Census Tract 12.02, Terrebonne Parish, Louisiana",4674,4643,4496,3,91,21,1,4,27,31,18,0,0,1,0,3,9
1400000US22109001300,22109001300,"Census Tract 13, Terrebonne Parish, Louisiana",7052,6945,3742,908,2008,92,0,15,180,107,57,1,11,0,0,34,4
1400000US22109001400,22109001400,"Census Tract 14, Terrebonne Parish, Louisiana",3788,3730,2531,795,342,2,0,1,59,58,16,1,10,0,0,19,12
1400000US22109001500,22109001500,"Census Tract 15, Terrebonne Parish, Louisiana",5762,5713,5156,393,64,52,4,3,41,49,33,0,0,0,0,7,9
1400000US22109001600,22109001600,"Census Tract 16, Terrebonne Parish, Louisiana",2916,2885,1658,1158,36,8,0,0,25,31,11,4,1,0,0,12,3
1400000US22109001700,22109001700,"Census Tract 17, Terrebonne Parish, Louisiana",5949,5861,5339,387,40,56,1,3,35,88,60,0,0,0,0,26,2
1400000US22111960100,22111960100,"Census Tract 9601, Union Parish, Louisiana",4027,3934,2744,1146,8,11,5,2,18,93,46,0,0,0,0,41,6
1400000US22111960200,22111960200,"Census Tract 9602, Union Parish, Louisiana",4167,4058,2292,1736,3,8,1,0,18,109,39,3,0,1,0,62,4
1400000US22111960300,22111960300,"Census Tract 9603, Union Parish, Louisiana",2874,2755,2088,646,5,3,0,0,13,119,7,3,3,0,0,102,4
1400000US22111960400,22111960400,"Census Tract 9604, Union Parish, Louisiana",3915,3850,1366,2433,1,28,3,4,15,65,9,12,0,0,0,43,1
1400000US22111960500,22111960500,"Census Tract 9605, Union Parish, Louisiana",4468,4413,4153,222,10,6,1,2,19,55,34,0,0,0,0,21,0
1400000US22111960600,22111960600,"Census Tract 9606, Union Parish, Louisiana",3352,3332,3129,172,13,2,1,0,15,20,7,0,0,0,0,11,2
1400000US22113950100,22113950100,"Census Tract 9501, Vermilion Parish, Louisiana",6322,6228,5631,519,9,34,0,0,35,94,70,3,0,0,1,13,7
1400000US22113950200,22113950200,"Census Tract 9502, Vermilion Parish, Louisiana",5162,5118,4847,244,4,3,0,0,20,44,32,1,1,0,0,7,3
1400000US22113950400,22113950400,"Census Tract 9504, Vermilion Parish, Louisiana",5890,5817,5033,689,9,25,0,6,55,73,56,2,3,0,1,6,5
1400000US22113950500,22113950500,"Census Tract 9505, Vermilion Parish, Louisiana",5283,5238,4964,223,22,4,4,1,20,45,38,1,1,0,0,3,2
1400000US22113950600,22113950600,"Census Tract 9506, Vermilion Parish, Louisiana",2962,2922,2605,212,7,85,0,2,11,40,24,3,0,0,0,11,2
1400000US22113950700,22113950700,"Census Tract 9507, Vermilion Parish, Louisiana",4117,4049,2500,1136,8,375,0,0,30,68,28,4,1,2,0,32,1
1400000US22113950800,22113950800,"Census Tract 9508, Vermilion Parish, Louisiana",5690,5539,2091,3199,9,180,0,0,60,151,59,74,0,0,0,14,4
1400000US22113950900,22113950900,"Census Tract 9509, Vermilion Parish, Louisiana",8162,8055,7064,732,28,168,0,1,62,107,70,6,0,1,0,17,13
1400000US22113951000,22113951000,"Census Tract 9510, Vermilion Parish, Louisiana",8207,8120,7361,563,42,88,0,8,58,87,59,3,2,3,0,15,5
1400000US22113951100,22113951100,"Census Tract 9511, Vermilion Parish, Louisiana",2012,1979,1930,10,15,9,0,0,15,33,26,0,0,0,0,5,2
1400000US22115950100,22115950100,"Census Tract 9501, Vernon Parish, Louisiana",5246,5168,4811,90,147,34,1,1,84,78,56,0,2,2,0,13,5
1400000US22115950200,22115950200,"Census Tract 9502, Vernon Parish, Louisiana",4892,4827,4545,73,86,16,4,5,98,65,35,0,5,2,0,16,7
1400000US22115950300,22115950300,"Census Tract 9503, Vernon Parish, Louisiana",4031,3965,3789,25,65,19,2,2,63,66,45,0,2,0,3,9,7
1400000US22115950400,22115950400,"Census Tract 9504, Vernon Parish, Louisiana",3691,3527,1754,1597,22,58,15,8,73,164,59,13,12,2,0,69,9
1400000US22115950500,22115950500,"Census Tract 9505, Vernon Parish, Louisiana",5946,5553,3161,1889,84,173,35,21,190,393,162,26,2,8,0,156,39
1400000US22115950600,22115950600,"Census Tract 9506, Vernon Parish, Louisiana",4114,3717,2604,827,34,80,20,2,150,397,163,32,4,1,0,150,47
1400000US22115950700,22115950700,"Census Tract 9507, Vernon Parish, Louisiana",14537,12854,8067,3757,118,284,72,39,517,1683,606,101,29,20,4,713,210
1400000US22115950800,22115950800,"Census Tract 9508, Vernon Parish, Louisiana",4281,4211,3799,159,92,31,1,2,127,70,39,5,0,0,0,22,4
1400000US22115950900,22115950900,"Census Tract 9509, Vernon Parish, Louisiana",5793,5598,4953,365,64,91,2,4,119,195,69,3,0,7,1,79,36
1400000US22117950100,22117950100,"Census Tract 9501, Washington Parish, Louisiana",8140,8084,4951,3086,14,3,0,0,30,56,24,22,1,0,0,2,7
1400000US22117950200,22117950200,"Census Tract 9502, Washington Parish, Louisiana",5046,4999,3876,1104,4,0,0,0,15,47,39,8,0,0,0,0,0
1400000US22117950300,22117950300,"Census Tract 9503, Washington Parish, Louisiana",4122,4105,1334,2753,0,0,0,0,18,17,7,9,0,0,0,0,1
1400000US22117950400,22117950400,"Census Tract 9504, Washington Parish, Louisiana",3156,3134,2364,746,10,2,0,3,9,22,14,1,0,1,0,6,0
1400000US22117950500,22117950500,"Census Tract 9505, Washington Parish, Louisiana",3960,3911,3651,211,8,8,1,0,32,49,44,1,0,1,0,2,1
1400000US22117950600,22117950600,"Census Tract 9506, Washington Parish, Louisiana",4454,4432,4173,209,16,5,0,3,26,22,19,1,0,0,0,1,1
1400000US22117950700,22117950700,"Census Tract 9507, Washington Parish, Louisiana",5404,5363,4719,559,26,27,0,0,32,41,37,0,0,0,0,2,2
1400000US22117950800,22117950800,"Census Tract 9508, Washington Parish, Louisiana",4662,4634,1261,3319,7,5,0,12,30,28,11,12,0,0,0,2,3
1400000US22117950900,22117950900,"Census Tract 9509, Washington Parish, Louisiana",1392,1384,707,659,0,7,0,0,11,8,7,1,0,0,0,0,0
1400000US22117951000,22117951000,"Census Tract 9510, Washington Parish, Louisiana",3590,3546,2360,1135,14,14,0,3,20,44,16,15,0,0,0,12,1
1400000US22119031100,22119031100,"Census Tract 311, Webster Parish, Louisiana",2013,2003,1717,266,7,4,0,0,9,10,9,0,0,0,0,0,1
1400000US22119031200,22119031200,"Census Tract 312, Webster Parish, Louisiana",3001,2987,1712,1239,10,2,1,0,23,14,5,6,0,0,0,3,0
1400000US22119031300,22119031300,"Census Tract 313, Webster Parish, Louisiana",5260,5218,3848,1312,8,16,2,1,31,42,18,5,2,0,0,15,2
1400000US22119031400,22119031400,"Census Tract 314, Webster Parish, Louisiana",3540,3464,2771,647,18,0,1,1,26,76,39,9,0,0,0,23,5
1400000US22119031500,22119031500,"Census Tract 315, Webster Parish, Louisiana",5549,5488,4471,911,23,17,3,2,61,61,40,6,1,0,0,9,5
1400000US22119031600,22119031600,"Census Tract 316, Webster Parish, Louisiana",2404,2382,2075,266,9,3,1,0,28,22,10,4,2,0,0,3,3
1400000US22119031700,22119031700,"Census Tract 317, Webster Parish, Louisiana",3494,3470,826,2588,8,16,1,0,31,24,6,9,3,0,1,4,1
1400000US22119031800,22119031800,"Census Tract 318, Webster Parish, Louisiana",2822,2801,2150,606,14,10,0,2,19,21,4,2,2,0,0,12,1
